# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# STN,YYYYMMDD,   TG
  260,20180516,  153
  260,20180517,  114
  260,20180518,  109
  260,20180519,  110
  260,20180520,  154
  260,20180521,  192
  260,20180522,  183
  260,20180523,  188
  260,20180524,  183
  260,20180525,  206
  260,20180526,  230
  260,20180527,  203
  260,20180528,  225
  260,20180529,  221
  260,20180530,  215
  260,20180531,  202
  260,20180601,  176
  260,20180602,  170
  260,20180603,  193
  260,20180604,  182
  260,20180605,  167
  260,20180606,  198
  260,20180607,  224
  260,20180608,  185
  260,20180609,  198
  260,20180610,  182
  260,20180611,  169
  260,20180612,  148
  260,20180613,  147
  260,20180614,  157
  260,20180615,  188
  260,20180616,  175
  260,20180617,  156
  260,20180618,  167
  260,20180619,  177
  260,20180620,  191
  260,20180621,  144
  260,20180622,  133
  260,20180623,  151
  260,20180624,  147
  260,20180625,  165
  260,20180626,  160
  260,20180627,  179
  260,20180628,  212
  260,20180629,  195
  260,20180630,  213
  260,20180701,  213
  260,20180702,  206
  260,20180703,  196
  260,20180704,  192
  260,20180705,  189
  260,20180706,  195
  260,20180707,  183
  260,20180708,  186
  260,20180709,  175
  260,20180710,  161
  260,20180711,  178
  260,20180712,  190
  260,20180713,  185
  260,20180714,  188
  260,20180715,  208
  260,20180716,  226
  260,20180717,  200
  260,20180718,  191
  260,20180719,  196
  260,20180720,  191
  260,20180721,  211
  260,20180722,  206
  260,20180723,  225
  260,20180724,  246
  260,20180725,  244
  260,20180726,  277
  260,20180727,  297
  260,20180728,  203
  260,20180729,  213
  260,20180730,  240
  260,20180731,  206
  260,20180801,  204
  260,20180802,  226
  260,20180803,  239
  260,20180804,  224
  260,20180805,  205
  260,20180806,  231
  260,20180807,  259
  260,20180808,  196
  260,20180809,  172
  260,20180810,  165
  260,20180811,  156
  260,20180812,  198
  260,20180813,  187
  260,20180814,  188
  260,20180815,  197
  260,20180816,  184
  260,20180817,  174
  260,20180818,  178
  260,20180819,  194
  260,20180820,  196
  260,20180821,  200
  260,20180822,  195
  260,20180823,  183
  260,20180824,  155
  260,20180825,  127
  260,20180826,  145
  260,20180827,  171
  260,20180828,  167
  260,20180829,  147
  260,20180830,  150
  260,20180831,  124
  260,20180901,  135
  260,20180902,  159
  260,20180903,  186
  260,20180904,  206
  260,20180905,  190
  260,20180906,  166
  260,20180907,  146
  260,20180908,  148
  260,20180909,  183
  260,20180910,  174
  260,20180911,  188
  260,20180912,  153
  260,20180913,  130
  260,20180914,  135
  260,20180915,  147
  260,20180916,  146
  260,20180917,  153
  260,20180918,  189
  260,20180919,  191
  260,20180920,  197
  260,20180921,  154
  260,20180922,  121
  260,20180923,   95
  260,20180924,   99
  260,20180925,   94
  260,20180926,  119
  260,20180927,  132
  260,20180928,  114
  260,20180929,   75
  260,20180930,   99
  260,20181001,   95
  260,20181002,  117
  260,20181003,  126
  260,20181004,  147
  260,20181005,  128
  260,20181006,  139
  260,20181007,  101
  260,20181008,   95
  260,20181009,  109
  260,20181010,  151
  260,20181011,  176
  260,20181012,  187
  260,20181013,  200
  260,20181014,  174
  260,20181015,  161
  260,20181016,  153
  260,20181017,  132
  260,20181018,  122
  260,20181019,   92
  260,20181020,   86
  260,20181021,  122
  260,20181022,  108
  260,20181023,  128
  260,20181024,  140
  260,20181025,  121
  260,20181026,   95
  260,20181027,   71
  260,20181028,   40
  260,20181029,   44
  260,20181030,   57
  260,20181031,   85
  260,20181101,  104
  260,20181102,   78
  260,20181103,   43
  260,20181104,   59
  260,20181105,   77
  260,20181106,  124
  260,20181107,  111
  260,20181108,   92
  260,20181109,   90
  260,20181110,  116
  260,20181111,  114
  260,20181112,  100
  260,20181113,  102
  260,20181114,   80
  260,20181115,   69
  260,20181116,   34
  260,20181117,   41
  260,20181118,   29
  260,20181119,   49
  260,20181120,   34
  260,20181121,   34
  260,20181122,   32
  260,20181123,   32
  260,20181124,   24
  260,20181125,   34
  260,20181126,   49
  260,20181127,   33
  260,20181128,   61
  260,20181129,  102
  260,20181130,   96
  260,20181201,   77
  260,20181202,  120
  260,20181203,  114
  260,20181204,   48
  260,20181205,   55
  260,20181206,  111
  260,20181207,  100
  260,20181208,   91
  260,20181209,   81
  260,20181210,   55
  260,20181211,   39
  260,20181212,    8
  260,20181213,    8
  260,20181214,    9
  260,20181215,    3
  260,20181216,   14
  260,20181217,   56
  260,20181218,   64
  260,20181219,   74
  260,20181220,   75
  260,20181221,   97
  260,20181222,   96
  260,20181223,   71
  260,20181224,   57
  260,20181225,   56
  260,20181226,   40
  260,20181227,    8
  260,20181228,   23
  260,20181229,   79
  260,20181230,   85
  260,20181231,   89
  260,20190101,   77
  260,20190102,   54
  260,20190103,   40
  260,20190104,   51
  260,20190105,   70
  260,20190106,   61
  260,20190107,   67
  260,20190108,   71
  260,20190109,   49
  260,20190110,   30
  260,20190111,   68
  260,20190112,   76
  260,20190113,   89
  260,20190114,   51
  260,20190115,   64
  260,20190116,   61
  260,20190117,   29
  260,20190118,   -4
  260,20190119,  -14
  260,20190120,  -26
  260,20190121,  -19
  260,20190122,  -17
  260,20190123,  -10
  260,20190124,  -20
  260,20190125,    8
  260,20190126,   72
  260,20190127,   58
  260,20190128,   39
  260,20190129,   16
  260,20190130,    7
  260,20190131,  -11
  260,20190201,    8
  260,20190202,   16
  260,20190203,   18
  260,20190204,   21
  260,20190205,   40
  260,20190206,   51
  260,20190207,   78
  260,20190208,   80
  260,20190209,   87
  260,20190210,   64
  260,20190211,   51
  260,20190212,   53
  260,20190213,   58
  260,20190214,   45
  260,20190215,   62
  260,20190216,   58
  260,20190217,   67
  260,20190218,   72
  260,20190219,   73
  260,20190220,   78
  260,20190221,   82
  260,20190222,   91
  260,20190223,   69
  260,20190224,   61
  260,20190225,   73
  260,20190226,   78
  260,20190227,   95
  260,20190228,   77
  260,20190301,   63
  260,20190302,   82
  260,20190303,  112
  260,20190304,   88
  260,20190305,   75
  260,20190306,  100
  260,20190307,   92
  260,20190308,   78
  260,20190309,   88
  260,20190310,   58
  260,20190311,   54
  260,20190312,   68
  260,20190313,   73
  260,20190314,   82
  260,20190315,   95
  260,20190316,  100
  260,20190317,   71
  260,20190318,   51
  260,20190319,   47
  260,20190320,   91
  260,20190321,   81
  260,20190322,   95
  260,20190323,   81
  260,20190324,   55
  260,20190325,   77
  260,20190326,   73
  260,20190327,   93
  260,20190328,   85
  260,20190329,   90
  260,20190330,  112
  260,20190331,   82
  260,20190401,   71
  260,20190402,   93
  260,20190403,   61
  260,20190404,   56
  260,20190405,   78
  260,20190406,  106
  260,20190407,  151
  260,20190408,  143
  260,20190409,   96
  260,20190410,   60
  260,20190411,   61
  260,20190412,   53
  260,20190413,   29
  260,20190414,   55
  260,20190415,  106
  260,20190416,  125
  260,20190417,  127
  260,20190418,  163
  260,20190419,  174
  260,20190420,  174
  260,20190421,  151
  260,20190422,  170
  260,20190423,  157
  260,20190424,  167
  260,20190425,  122
  260,20190426,  127
  260,20190427,   98
  260,20190428,   92
  260,20190429,  104
  260,20190430,  106
  260,20190501,   91
  260,20190502,   93
  260,20190503,   80
  260,20190504,   65
  260,20190505,   67
  260,20190506,   66
  260,20190507,   81
  260,20190508,  102
  260,20190509,  124
  260,20190510,  105
  260,20190511,   96
  260,20190512,   95
  260,20190513,   94
  260,20190514,  108
  260,20190515,  121
  260,20190516,  118
  260,20190517,  120
  260,20190518,  155
  260,20190519,  151
  260,20190520,  133
  260,20190521,  118
  260,20190522,  133
  260,20190523,  150
  260,20190524,  150
  260,20190525,  134
  260,20190526,  159
  260,20190527,  143
  260,20190528,  111
  260,20190529,  130
  260,20190530,  168
  260,20190531,  172
  260,20190601,  189
  260,20190602,  226
  260,20190603,  176
  260,20190604,  185
  260,20190605,  162
  260,20190606,  147
  260,20190607,  155
  260,20190608,  144
  260,20190609,  153
  260,20190610,  178
  260,20190611,  156
  260,20190612,  140
  260,20190613,  142
  260,20190614,  170
  260,20190615,  158
  260,20190616,  170
  260,20190617,  192
  260,20190618,  207
  260,20190619,  187
  260,20190620,  168
  260,20190621,  154
  260,20190622,  169
  260,20190623,  226
  260,20190624,  252
  260,20190625,  263
  260,20190626,  191
  260,20190627,  164
  260,20190628,  182
  260,20190629,  226
  260,20190630,  207
  260,20190701,  180
  260,20190702,  173
  260,20190703,  150
  260,20190704,  164
  260,20190705,  188
  260,20190706,  164
  260,20190707,  140
  260,20190708,  138
  260,20190709,  147
  260,20190710,  147
  260,20190711,  188
  260,20190712,  168
  260,20190713,  168
  260,20190714,  157
  260,20190715,  155
  260,20190716,  157
  260,20190717,  175
  260,20190718,  190
  260,20190719,  194
  260,20190720,  194
  260,20190721,  185
  260,20190722,  206
  260,20190723,  241
  260,20190724,  264
  260,20190725,  288
  260,20190726,  288
  260,20190727,  228
  260,20190728,  195
  260,20190729,  194
  260,20190730,  218
  260,20190731,  181
  260,20190801,  183
  260,20190802,  183
  260,20190803,  176
  260,20190804,  191
  260,20190805,  207
  260,20190806,  191
  260,20190807,  191
  260,20190808,  185
  260,20190809,  199
  260,20190810,  202
  260,20190811,  182
  260,20190812,  160
  260,20190813,  146
  260,20190814,  164
  260,20190815,  172
  260,20190816,  174
  260,20190817,  174
  260,20190818,  168
  260,20190819,  164
  260,20190820,  155
  260,20190821,  153
  260,20190822,  162
  260,20190823,  176
  260,20190824,  200
  260,20190825,  212
  260,20190826,  234
  260,20190827,  240
  260,20190828,  223
  260,20190829,  185
  260,20190830,  165
  260,20190831,  196
  260,20190901,  164
  260,20190902,  159
  260,20190903,  162
  260,20190904,  150
  260,20190905,  134
  260,20190906,  140
  260,20190907,  138
  260,20190908,  129
  260,20190909,  114
  260,20190910,  124
  260,20190911,  149
  260,20190912,  184
  260,20190913,  165
  260,20190914,  132
  260,20190915,  152
  260,20190916,  134
  260,20190917,  116
  260,20190918,  109
  260,20190919,  116
  260,20190920,  119
  260,20190921,  158
  260,20190922,  186
  260,20190923,  160
  260,20190924,  150
  260,20190925,  153
  260,20190926,  159
  260,20190927,  155
  260,20190928,  155
  260,20190929,  150
  260,20190930,  143
  260,20191001,  151
  260,20191002,  105
  260,20191003,  114
  260,20191004,  106
  260,20191005,   99
  260,20191006,   90
  260,20191007,   99
  260,20191008,  132
  260,20191009,  117
  260,20191010,  125
  260,20191011,  147
  260,20191012,  124
  260,20191013,  163
  260,20191014,  150
  260,20191015,  150
  260,20191016,  131
  260,20191017,  131
  260,20191018,  125
  260,20191019,  120
  260,20191020,  109
  260,20191021,  121
  260,20191022,  114
  260,20191023,  115
  260,20191024,  146
  260,20191025,  138
  260,20191026,  164
  260,20191027,   95
  260,20191028,   63
  260,20191029,   60
  260,20191030,   45
  260,20191031,   34
  260,20191101,   76
  260,20191102,  132
  260,20191103,  105
  260,20191104,  103
  260,20191105,   92
  260,20191106,   84
  260,20191107,   78
  260,20191108,   49
  260,20191109,   68
  260,20191110,   24
  260,20191111,   52
  260,20191112,   52
  260,20191113,   60
  260,20191114,   57
  260,20191115,   43
  260,20191116,   39
  260,20191117,   47
  260,20191118,   66
  260,20191119,   46
  260,20191120,   15
  260,20191121,   30
  260,20191122,   67
  260,20191123,   60
  260,20191124,   48
  260,20191125,   72
  260,20191126,   96
  260,20191127,  104
  260,20191128,   93
  260,20191129,   43
  260,20191130,    9
  260,20191201,    2
  260,20191202,   45
  260,20191203,   49
  260,20191204,   13
  260,20191205,   16
  260,20191206,   66
  260,20191207,   94
  260,20191208,   93
  260,20191209,   65
  260,20191210,   53
  260,20191211,   64
  260,20191212,   45
  260,20191213,   48
  260,20191214,   60
  260,20191215,   72
  260,20191216,   70
  260,20191217,   99
  260,20191218,   68
  260,20191219,  106
  260,20191220,  103
  260,20191221,   72
  260,20191222,   78
  260,20191223,   79
  260,20191224,   83
  260,20191225,   78
  260,20191226,   58
  260,20191227,   33
  260,20191228,   -1
  260,20191229,   12
  260,20191230,   46
  260,20191231,   42
  260,20200101,    8
  260,20200102,   39
  260,20200103,   76
  260,20200104,   67
  260,20200105,   69
  260,20200106,   60
  260,20200107,   66
  260,20200108,  104
  260,20200109,  115
  260,20200110,   68
  260,20200111,   60
  260,20200112,   75
  260,20200113,   78
  260,20200114,  106
  260,20200115,   94
  260,20200116,   72
  260,20200117,   83
  260,20200118,   45
  260,20200119,   35
  260,20200120,   29
  260,20200121,    7
  260,20200122,   44
  260,20200123,   37
  260,20200124,   23
  260,20200125,   20
  260,20200126,   55
  260,20200127,   82
  260,20200128,   54
  260,20200129,   60
  260,20200130,   85
  260,20200131,  109
  260,20200201,  106
  260,20200202,   89
  260,20200203,   92
  260,20200204,   51
  260,20200205,   48
  260,20200206,   50
  260,20200207,   39
  260,20200208,   70
  260,20200209,  100
  260,20200210,   80
  260,20200211,   63
  260,20200212,   55
  260,20200213,   57
  260,20200214,   73
  260,20200215,  106
  260,20200216,  121
  260,20200217,   81
  260,20200218,   76
  260,20200219,   62
  260,20200220,   82
  260,20200221,   73
  260,20200222,   92
  260,20200223,   87
  260,20200224,   76
  260,20200225,   66
  260,20200226,   34
  260,20200227,   27
  260,20200228,   46
  260,20200229,   87
  260,20200301,   66
  260,20200302,   55
  260,20200303,   44
  260,20200304,   65
  260,20200305,   55
  260,20200306,   62
  260,20200307,   66
  260,20200308,   87
  260,20200309,   78
  260,20200310,  101
  260,20200311,  110
  260,20200312,   84
  260,20200313,   66
  260,20200314,   67
  260,20200315,   96
  260,20200316,   75
  260,20200317,   86
  260,20200318,  105
  260,20200319,   85
  260,20200320,   67
  260,20200321,   46
  260,20200322,   46
  260,20200323,   47
  260,20200324,   49
  260,20200325,   55
  260,20200326,   66
  260,20200327,   85
  260,20200328,   74
  260,20200329,   47
  260,20200330,   38
  260,20200331,   41
  260,20200401,   39
  260,20200402,   70
  260,20200403,   66
  260,20200404,   73
  260,20200405,  126
  260,20200406,  143
  260,20200407,  122
  260,20200408,  150
  260,20200409,  133
  260,20200410,  115
  260,20200411,  122
  260,20200412,  140
  260,20200413,   78
  260,20200414,   60
  260,20200415,   85
  260,20200416,  130
  260,20200417,  109
  260,20200418,  111
  260,20200419,  125
  260,20200420,  127
  260,20200421,  139
  260,20200422,  152
  260,20200423,  158
  260,20200424,  124
  260,20200425,   98
  260,20200426,   90
  260,20200427,  124
  260,20200428,   94
  260,20200429,  117
  260,20200430,  115
  260,20200501,  105
  260,20200502,  103
  260,20200503,  110
  260,20200504,  108
  260,20200505,   92
  260,20200506,  106
  260,20200507,  120
  260,20200508,  145
  260,20200509,  171
  260,20200510,  129
  260,20200511,   84
  260,20200512,   77
  260,20200513,   72
  260,20200514,   71
  260,20200515,   85
  260,20200516,   98
  260,20200517,  121
  260,20200518,  149
  260,20200519,  166
  260,20200520,  162
  260,20200521,  192
  260,20200522,  190
  260,20200523,  153
  260,20200524,  135
  260,20200525,  155
  260,20200526,  163
  260,20200527,  158
  260,20200528,  141
  260,20200529,  153
  260,20200530,  178
  260,20200531,  172
  260,20200601,  188
  260,20200602,  201
  260,20200603,  175
  260,20200604,  128
  260,20200605,   99
  260,20200606,  116
  260,20200607,  127
  260,20200608,  146
  260,20200609,  133
  260,20200610,  139
  260,20200611,  157
  260,20200612,  195
  260,20200613,  202
  260,20200614,  183
  260,20200615,  191
  260,20200616,  179
  260,20200617,  190
  260,20200618,  176
  260,20200619,  172
  260,20200620,  167
  260,20200621,  186
  260,20200622,  178
  260,20200623,  197
  260,20200624,  233
  260,20200625,  240
  260,20200626,  242
  260,20200627,  206
  260,20200628,  179
  260,20200629,  160
  260,20200630,  160
  260,20200701,  179
  260,20200702,  171
  260,20200703,  177
  260,20200704,  165
  260,20200705,  179
  260,20200706,  149
  260,20200707,  146
  260,20200708,  146
  260,20200709,  167
  260,20200710,  146
  260,20200711,  141
  260,20200712,  149
  260,20200713,  172
  260,20200714,  157
  260,20200715,  159
  260,20200716,  163
  260,20200717,  183
  260,20200718,  194
  260,20200719,  179
  260,20200720,  161
  260,20200721,  145
  260,20200722,  145
  260,20200723,  184
  260,20200724,  185
  260,20200725,  184
  260,20200726,  187
  260,20200727,  184
  260,20200728,  179
  260,20200729,  162
  260,20200730,  183
  260,20200731,  245
  260,20200801,  206
  260,20200802,  168
  260,20200803,  154
  260,20200804,  164
  260,20200805,  206
  260,20200806,  223
  260,20200807,  247
  260,20200808,  264
  260,20200809,  267
  260,20200810,  261
  260,20200811,  270
  260,20200812,  263
  260,20200813,  251
  260,20200814,  233
  260,20200815,  225
  260,20200816,  225
  260,20200817,  189
  260,20200818,  183
  260,20200819,  213
  260,20200820,  232
  260,20200821,  239
  260,20200822,  192
  260,20200823,  176
  260,20200824,  165
  260,20200825,  170
  260,20200826,  161
  260,20200827,  160
  260,20200828,  161
  260,20200829,  149
  260,20200830,  153
  260,20200831,  145
  260,20200901,  135
  260,20200902,  148
  260,20200903,  163
  260,20200904,  173
  260,20200905,  148
  260,20200906,  142
  260,20200907,  155
  260,20200908,  173
  260,20200909,  168
  260,20200910,  132
  260,20200911,  137
  260,20200912,  142
  260,20200913,  164
  260,20200914,  186
  260,20200915,  212
  260,20200916,  184
  260,20200917,  135
  260,20200918,  145
  260,20200919,  154
  260,20200920,  149
  260,20200921,  149
  260,20200922,  141
  260,20200923,  162
  260,20200924,  137
  260,20200925,  109
  260,20200926,  128
  260,20200927,  142
  260,20200928,  128
  260,20200929,  151
  260,20200930,  153
  260,20201001,  131
  260,20201002,  129
  260,20201003,  126
  260,20201004,  119
  260,20201005,  122
  260,20201006,  128
  260,20201007,  124
  260,20201008,  131
  260,20201009,  118
  260,20201010,   87
  260,20201011,   94
  260,20201012,   94
  260,20201013,   96
  260,20201014,   92
  260,20201015,   94
  260,20201016,   83
  260,20201017,   71
  260,20201018,   88
  260,20201019,   94
  260,20201020,  117
  260,20201021,  154
  260,20201022,  139
  260,20201023,  120
  260,20201024,  139
  260,20201025,  121
  260,20201026,  104
  260,20201027,  101
  260,20201028,  100
  260,20201029,  107
  260,20201030,  143
  260,20201031,  135
  260,20201101,  143
  260,20201102,  158
  260,20201103,   92
  260,20201104,   67
  260,20201105,   64
  260,20201106,   84
  260,20201107,   68
  260,20201108,   84
  260,20201109,  121
  260,20201110,  124
  260,20201111,  114
  260,20201112,  102
  260,20201113,   95
  260,20201114,  124
  260,20201115,  127
  260,20201116,  102
  260,20201117,  120
  260,20201118,  128
  260,20201119,   82
  260,20201120,   60
  260,20201121,   87
  260,20201122,   89
  260,20201123,   61
  260,20201124,   79
  260,20201125,   67
  260,20201126,   88
  260,20201127,   63
  260,20201128,   42
  260,20201129,    9
  260,20201130,   24
  260,20201201,   81
  260,20201202,   58
  260,20201203,   55
  260,20201204,   50
  260,20201205,   13
  260,20201206,   18
  260,20201207,   42
  260,20201208,   18
  260,20201209,    8
  260,20201210,    6
  260,20201211,   26
  260,20201212,   65
  260,20201213,   69
  260,20201214,   96
  260,20201215,   87
  260,20201216,   72
  260,20201217,   89
  260,20201218,   79
  260,20201219,   83
  260,20201220,   86
  260,20201221,   79
  260,20201222,  106
  260,20201223,  109
  260,20201224,   54
  260,20201225,   32
  260,20201226,   45
  260,20201227,   50
  260,20201228,   36
  260,20201229,   37
  260,20201230,   42
  260,20201231,   21
  260,20210101,   30
  260,20210102,   36
  260,20210103,   33
  260,20210104,   28
  260,20210105,   29
  260,20210106,   24
  260,20210107,   26
  260,20210108,   11
  260,20210109,   -6
  260,20210110,   16
  260,20210111,   50
  260,20210112,   52
  260,20210113,   43
  260,20210114,   12
  260,20210115,   12
  260,20210116,    8
  260,20210117,   34
  260,20210118,   48
  260,20210119,   77
  260,20210120,   90
  260,20210121,   70
  260,20210122,   40
  260,20210123,   32
  260,20210124,   24
  260,20210125,   23
  260,20210126,   45
  260,20210127,   47
  260,20210128,   51
  260,20210129,   74
  260,20210130,    4
  260,20210131,  -15
  260,20210201,   10
  260,20210202,   50
  260,20210203,   86
  260,20210204,   66
  260,20210205,   68
  260,20210206,   26
  260,20210207,  -41
  260,20210208,  -56
  260,20210209,  -44
  260,20210210,  -37
  260,20210211,  -48
  260,20210212,  -58
  260,20210213,  -52
  260,20210214,   -6
  260,20210215,   29
  260,20210216,   73
  260,20210217,   95
  260,20210218,   81
  260,20210219,   71
  260,20210220,  117
  260,20210221,  107
  260,20210222,  122
  260,20210223,  134
  260,20210224,  137
  260,20210225,  114
  260,20210226,   65
  260,20210227,   43
  260,20210228,   40
  260,20210301,   55
  260,20210302,   63
  260,20210303,   45
  260,20210304,   42
  260,20210305,   19
  260,20210306,    7
  260,20210307,   14
  260,20210308,   54
  260,20210309,   51
  260,20210310,   57
  260,20210311,   94
  260,20210312,   71
  260,20210313,   69
  260,20210314,   67
  260,20210315,   66
  260,20210316,   56
  260,20210317,   50
  260,20210318,   44
  260,20210319,   46
  260,20210320,   43
  260,20210321,   61
  260,20210322,   57
  260,20210323,   65
  260,20210324,   67
  260,20210325,   82
  260,20210326,   97
  260,20210327,   69
  260,20210328,   97
  260,20210329,  123
  260,20210330,  113
  260,20210331,  138
  260,20210401,   96
  260,20210402,   53
  260,20210403,   72
  260,20210404,   63
  260,20210405,   42
  260,20210406,   25
  260,20210407,   34
  260,20210408,   55
  260,20210409,   78
  260,20210410,   50
  260,20210411,   42
  260,20210412,   35
  260,20210413,   42
  260,20210414,   45
  260,20210415,   53
  260,20210416,   65
  260,20210417,   71
  260,20210418,   84
  260,20210419,   88
  260,20210420,  109
  260,20210421,   81
  260,20210422,   67
  260,20210423,   71
  260,20210424,   76
  260,20210425,   71
  260,20210426,   73
  260,20210427,   92
  260,20210428,  108
  260,20210429,   77
  260,20210430,   78
  260,20210501,   77
  260,20210502,   68
  260,20210503,   99
  260,20210504,   90
  260,20210505,   71
  260,20210506,   59
  260,20210507,   65
  260,20210508,  104
  260,20210509,  185
  260,20210510,  159
  260,20210511,  136
  260,20210512,  115
  260,20210513,  121
  260,20210514,  111
  260,20210515,  106
  260,20210516,  114
  260,20210517,  111
  260,20210518,  113
  260,20210519,  104
  260,20210520,  122
  260,20210521,  132
  260,20210522,  105
  260,20210523,  117
  260,20210524,  112
  260,20210525,  102
  260,20210526,  108
  260,20210527,  105
  260,20210528,  126
  260,20210529,  125
  260,20210530,  149
  260,20210531,  167
  260,20210601,  185
  260,20210602,  210
  260,20210603,  207
  260,20210604,  200
  260,20210605,  157
  260,20210606,  165
  260,20210607,  168
  260,20210608,  191
  260,20210609,  190
  260,20210610,  193
  260,20210611,  186
  260,20210612,  167
  260,20210613,  166
  260,20210614,  203
  260,20210615,  183
  260,20210616,  216
  260,20210617,  240
  260,20210618,  224
  260,20210619,  181
  260,20210620,  186
  260,20210621,  140
  260,20210622,  145
  260,20210623,  146
  260,20210624,  150
  260,20210625,  148
  260,20210626,  198
  260,20210627,  208
  260,20210628,  203
  260,20210629,  173
  260,20210630,  140
  260,20210701,  150
  260,20210702,  166
  260,20210703,  184
  260,20210704,  181
  260,20210705,  167
  260,20210706,  180
  260,20210707,  172
  260,20210708,  181
  260,20210709,  176
  260,20210710,  184
  260,20210711,  188
  260,20210712,  197
  260,20210713,  188
  260,20210714,  188
  260,20210715,  178
  260,20210716,  180
  260,20210717,  200
  260,20210718,  202
  260,20210719,  174
  260,20210720,  172
  260,20210721,  194
  260,20210722,  183
  260,20210723,  170
  260,20210724,  182
  260,20210725,  197
  260,20210726,  183
  260,20210727,  176
  260,20210728,  176
  260,20210729,  173
  260,20210730,  170
  260,20210731,  164
  260,20210801,  160
  260,20210802,  153
  260,20210803,  143
  260,20210804,  161
  260,20210805,  183
  260,20210806,  188
  260,20210807,  170
  260,20210808,  163
  260,20210809,  166
  260,20210810,  168
  260,20210811,  174
  260,20210812,  190
  260,20210813,  177
  260,20210814,  176
  260,20210815,  191
  260,20210816,  159
  260,20210817,  147
  260,20210818,  168
  260,20210819,  165
  260,20210820,  175
  260,20210821,  187
  260,20210822,  179
  260,20210823,  182
  260,20210824,  171
  260,20210825,  162
  260,20210826,  163
  260,20210827,  158
  260,20210828,  170
  260,20210829,  162
  260,20210830,  176
  260,20210831,  163
  260,20210901,  165
  260,20210902,  163
  260,20210903,  164
  260,20210904,  154
  260,20210905,  156
  260,20210906,  165
  260,20210907,  183
  260,20210908,  194
  260,20210909,  197
  260,20210910,  195
  260,20210911,  183
  260,20210912,  159
  260,20210913,  145
  260,20210914,  173
  260,20210915,  168
  260,20210916,  162
  260,20210917,  159
  260,20210918,  153
  260,20210919,  154
  260,20210920,  119
  260,20210921,  118
  260,20210922,  132
  260,20210923,  158
  260,20210924,  179
  260,20210925,  169
  260,20210926,  177
  260,20210927,  154
  260,20210928,  140
  260,20210929,  118
  260,20210930,  123
  260,20211001,  135
  260,20211002,  144
  260,20211003,  129
  260,20211004,  135
  260,20211005,  127
  260,20211006,  123
  260,20211007,  105
  260,20211008,  107
  260,20211009,   98
  260,20211010,  102
  260,20211011,  118
  260,20211012,  101
  260,20211013,  101
  260,20211014,  137
  260,20211015,  105
  260,20211016,  103
  260,20211017,  113
  260,20211018,  115
  260,20211019,  163
  260,20211020,  156
  260,20211021,  100
  260,20211022,   84
  260,20211023,   73
  260,20211024,   79
  260,20211025,  107
  260,20211026,  126
  260,20211027,  134
  260,20211028,  114
  260,20211029,  131
  260,20211030,  120
  260,20211031,  115
  260,20211101,   94
  260,20211102,   70
  260,20211103,   50
  260,20211104,   58
  260,20211105,   77
  260,20211106,   97
  260,20211107,   99
  260,20211108,   81
  260,20211109,   82
  260,20211110,   89
  260,20211111,   97
  260,20211112,   74
  260,20211113,  109
  260,20211114,   97
  260,20211115,   66
  260,20211116,   51
  260,20211117,   82
  260,20211118,  100
  260,20211119,  119
  260,20211120,  101
  260,20211121,   80
  260,20211122,   36
  260,20211123,   64
  260,20211124,   61
  260,20211125,   55
  260,20211126,   44
  260,20211127,   30
  260,20211128,   22
  260,20211129,   43
  260,20211130,   86
  260,20211201,   80
  260,20211202,   23
  260,20211203,   35
  260,20211204,   49
  260,20211205,   43
  260,20211206,   30
  260,20211207,   40
  260,20211208,   51
  260,20211209,   36
  260,20211210,   30
  260,20211211,   43
  260,20211212,   89
  260,20211213,   97
  260,20211214,   90
  260,20211215,   98
  260,20211216,   65
  260,20211217,   77
  260,20211218,   62
  260,20211219,   68
  260,20211220,   35
  260,20211221,  -22
  260,20211222,  -24
  260,20211223,   23
  260,20211224,   78
  260,20211225,  -10
  260,20211226,  -10
  260,20211227,   56
  260,20211228,   88
  260,20211229,   95
  260,20211230,  129
  260,20211231,  128
  260,20220101,  123
  260,20220102,  117
  260,20220103,   97
  260,20220104,   65
  260,20220105,   51
  260,20220106,   37
  260,20220107,   37
  260,20220108,   29
  260,20220109,   46
  260,20220110,   17
  260,20220111,   23
  260,20220112,   40
  260,20220113,   43
  260,20220114,   46
